date,mean_2m_air_temperature,total_precipitation
1981-01-26,298.8443909,7.41E-05
1981-01-27,299.3338318,7.01E-04
1981-01-28,299.5101318,0.008495826
1981-01-29,296.6385498,0.016589422
1981-01-30,296.9222717,0.009452805
1981-01-31,295.9499207,0.017335108
1981-02-01,296.4637756,0.012145348
1981-02-02,295.929718,0.038868457
1981-02-03,296.903717,0.008222723
1981-02-04,297.8399963,0.006867897
1981-02-05,298.250885,0.00565506
1981-02-06,296.1781311,0.003519492
1981-02-07,294.4364929,6.57E-05
1981-02-08,293.2270203,0.008479202
1981-02-09,291.3377991,0.01865953
1981-02-10,294.9652405,3.55E-04
1981-02-11,296.5455017,7.39E-04
1981-02-12,296.6077576,4.43E-04
1981-02-13,295.8414917,8.55E-05
1981-02-14,295.6613464,4.22E-06
1981-02-15,296.3060303,2.00E-05
1981-02-16,297.5119629,1.45E-06
1981-02-17,297.7286072,7.00E-04
1981-02-18,297.6159058,0.004795007
1981-02-19,297.1891785,0.008215855
1981-02-20,297.8288269,5.25E-04
1981-02-21,297.1152954,1.86E-04
1981-02-22,297.0245361,2.76E-04
1981-02-23,296.4461975,0.001518372
1981-02-24,295.0956726,9.42E-04
1981-02-25,296.5132446,7.05E-05
1981-02-26,297.3722839,9.40E-04
1981-02-27,297.2169495,0.010388978
1981-02-28,298.6893005,1.31E-04
1981-03-01,297.4482727,4.29E-04
1981-03-02,298.2415466,7.16E-04
1981-03-03,297.2419128,0.009519088
1981-03-04,295.4254456,0.00411141
1981-03-05,293.6100464,2.80E-04
1981-03-06,292.665863,4.78E-05
1981-03-07,291.672821,2.00E-04
1981-03-08,294.9342957,9.31E-10
1981-03-09,297.6937561,0.001994359
1981-03-10,295.6581726,0.012388606
1981-03-11,295.9269714,0.004389762
1981-03-12,297.3884583,2.16E-04
1981-03-13,298.4482117,3.25E-05
1981-03-14,298.5845032,1.22E-04
1981-03-15,298.3262024,3.41E-06
1981-03-16,298.0292664,3.02E-05
1981-03-17,294.6311951,5.62E-04
1981-03-18,295.6196594,7.93E-04
1981-03-19,296.5745544,2.63E-05
1981-03-20,297.1062927,6.67E-07
1981-03-21,297.2580872,0
1981-03-22,297.6862183,8.96E-06
1981-03-23,297.5412292,3.91E-08
1981-03-24,299.0263672,0
1981-03-25,300.3986206,1.48E-04
1981-03-26,300.0848389,2.66E-04
1981-03-27,297.3535156,0.017812481
1981-03-28,294.7091675,0.007494792
1981-03-29,296.0455933,0.001993621
1981-03-30,294.190155,2.91E-04
1981-03-31,292.4660645,1.63E-04
1981-04-01,293.0696106,5.20E-07
1981-04-02,295.0967407,0
1981-04-03,294.6071472,0
1981-04-04,294.8594055,0
1981-04-05,293.9671631,4.96E-04
1981-04-06,295.6182251,4.06E-05
1981-04-07,296.386261,5.59E-07
1981-04-08,298.1956482,5.61E-04
1981-04-09,294.5939636,2.02E-04
1981-04-10,292.3670959,2.58E-04
1981-04-11,292.5965881,0
1981-04-12,294.3005676,0
1981-04-13,294.4828796,0
1981-04-14,295.4335632,0
1981-04-15,294.4708557,1.86E-09
1981-04-16,294.3154602,4.28E-08
1981-04-17,295.1151123,0
1981-04-18,295.0123596,2.59E-04
1981-04-19,293.8535461,2.23E-04
1981-04-20,295.2828064,1.30E-04
1981-04-21,295.2731934,0
1981-04-22,294.2579041,2.77E-04
1981-04-23,293.2510071,0.002145505
1981-04-24,294.5663147,1.07E-04
1981-04-25,295.2381897,1.14E-04
1981-04-26,296.5461426,3.79E-06
1981-04-27,294.4692383,0.008894783
1981-04-28,293.7185974,0.001555305
1981-04-29,292.602417,7.14E-04
1981-04-30,290.4029236,4.15E-04
1981-05-01,289.3973083,2.96E-04
1981-05-02,292.0324707,0
1981-05-03,290.5502625,1.93E-04
1981-05-04,288.9190369,1.83E-04
1981-05-05,290.76297,0
1981-05-06,291.5401306,0
1981-05-07,290.9751282,1.76E-06
1981-05-08,290.2014465,7.46E-06
1981-05-09,289.732666,3.40E-06
1981-05-10,290.7401428,9.31E-10
1981-05-11,292.138855,2.14E-08
1981-05-12,292.8377991,0
1981-05-13,293.7020874,0
1981-05-14,291.8771057,2.36E-05
1981-05-15,291.1048279,3.18E-05
1981-05-16,290.7211304,2.19E-05
1981-05-17,290.7663574,0.004643962
1981-05-18,291.2825012,0.001387808
1981-05-19,291.0821533,4.39E-04
1981-05-20,289.859375,6.13E-05
1981-05-21,288.7082214,6.61E-05
1981-05-22,289.9811096,4.75E-07
1981-05-23,290.2704468,1.62E-05
1981-05-24,289.6563721,4.61E-06
1981-05-25,289.3035583,0
1981-05-26,289.747467,0
1981-05-27,291.0470276,0
1981-05-28,292.4103394,0
1981-05-29,292.3171692,0
1981-05-30,290.195282,0
1981-05-31,289.8803101,9.31E-10
1981-06-01,288.8661194,1.60E-05
1981-06-02,289.0281982,0
1981-06-03,290.0420837,0
1981-06-04,292.8041077,3.58E-05
1981-06-05,289.0036011,1.62E-04
1981-06-06,288.2808533,4.28E-08
1981-06-07,289.1374207,0
1981-06-08,288.0774231,1.40E-04
1981-06-09,284.7892151,0
1981-06-10,284.4490051,0
1981-06-11,284.8737488,0
1981-06-12,285.7610168,0
1981-06-13,286.3772278,3.73E-09
1981-06-14,286.0141602,8.38E-08
1981-06-15,286.7132874,0
1981-06-16,288.8570862,0
1981-06-17,284.609375,1.86E-09
1981-06-18,284.4233704,4.10E-08
1981-06-19,285.7342224,0
1981-06-20,287.2756653,0
1981-06-21,288.0029602,0
1981-06-22,289.1806946,0
1981-06-23,287.5726013,7.76E-05
1981-06-24,287.1130676,0
1981-06-25,287.6087036,0
1981-06-26,288.6787109,0
1981-06-27,288.7124634,0
1981-06-28,289.5311584,0
1981-06-29,288.2259521,2.84E-05
1981-06-30,289.7843018,1.86E-09
1981-07-01,290.5173035,4.28E-08
1981-07-02,288.6873779,3.04E-04
1981-07-03,287.6260071,7.46E-05
1981-07-04,286.7230225,0
1981-07-05,286.3965759,3.73E-09
1981-07-06,287.5498962,8.57E-08
1981-07-07,289.7927246,1.86E-09
1981-07-08,290.0856018,4.28E-08
1981-07-09,286.8104553,1.06E-06
1981-07-10,287.3912048,7.54E-07
1981-07-11,289.7810669,0
1981-07-12,291.3237305,1.96E-08
1981-07-13,291.1720276,0
1981-07-14,289.4087219,4.77E-06
1981-07-15,288.1974792,4.20E-06
1981-07-16,288.6011963,0
1981-07-17,290.472168,0
1981-07-18,289.530304,7.82E-06
1981-07-19,288.1532898,0
1981-07-20,288.9022827,0
1981-07-21,288.5899658,0
1981-07-22,287.9311829,0
1981-07-23,288.6286621,0
1981-07-24,289.5180054,9.80E-06
1981-07-25,288.9561157,5.90E-04
1981-07-26,288.5796204,1.99E-06
1981-07-27,287.5065002,0
1981-07-28,288.8873901,0
1981-07-29,289.7566833,0
1981-07-30,289.9248962,2.27E-05
1981-07-31,287.9721375,3.95E-06
1981-08-01,286.0920715,0
1981-08-02,287.8561707,0
1981-08-03,291.4078064,0
1981-08-04,293.7649231,0
1981-08-05,292.1607361,1.86E-09
1981-08-06,289.4237061,4.28E-08
1981-08-07,288.9943237,0
1981-08-08,290.5794983,0
1981-08-09,291.153656,0
1981-08-10,289.3566589,0
1981-08-11,291.3358154,1.86E-09
1981-08-12,291.5866089,4.28E-08
1981-08-13,291.494812,1.52E-06
1981-08-14,289.8958435,1.49E-04
1981-08-15,287.8329773,3.47E-04
1981-08-16,289.4068298,4.28E-08
1981-08-17,293.0413818,1.05E-04
1981-08-18,285.6202087,8.99E-04
1981-08-19,286.108551,9.53E-04
1981-08-20,289.6424866,2.52E-05
1981-08-21,288.5896301,0.002601715
1981-08-22,289.4986877,3.81E-06
1981-08-23,291.1214294,2.30E-05
1981-08-24,291.4604797,2.24E-05
1981-08-25,294.2522888,0
1981-08-26,295.9499817,0
1981-08-27,296.8123474,2.01E-04
1981-08-28,293.7757568,2.99E-04
1981-08-29,289.0508118,0.002379062
1981-08-30,290.0093689,0.002060723
1981-08-31,291.1429138,0
1981-09-01,288.9793701,1.16E-04
1981-09-02,287.0128784,0
1981-09-03,287.2962646,0
1981-09-04,287.7599182,1.24E-04
1981-09-05,288.8746643,2.76E-04
1981-09-06,289.3664246,4.83E-06
1981-09-07,289.4016418,0
1981-09-08,293.0004883,1.86E-09
1981-09-09,296.6488342,4.02E-06
1981-09-10,292.0377502,0.003061987
1981-09-11,286.618988,0.004503774
1981-09-12,289.1927795,9.61E-04
1981-09-13,289.8395386,3.08E-05
1981-09-14,294.207489,0
1981-09-15,299.1863098,0
1981-09-16,301.5032349,0
1981-09-17,301.9467163,0
1981-09-18,299.2206116,0
1981-09-19,296.1143799,3.60E-06
1981-09-20,297.7531128,0
1981-09-21,296.2879333,0
1981-09-22,294.4753113,8.35E-06
1981-09-23,297.6174622,0
1981-09-24,295.8927307,8.08E-06
1981-09-25,294.9276733,8.45E-05
1981-09-26,298.0076599,0
1981-09-27,300.7351074,0
1981-09-28,299.1446533,2.92E-04
1981-09-29,299.139801,5.94E-05
1981-09-30,294.5799866,9.89E-06
1981-10-01,293.5645142,3.79E-04
1981-10-02,296.5951843,7.30E-04
1981-10-03,298.2164001,7.30E-05
1981-10-04,290.0065308,3.75E-04
1981-10-05,293.9938049,2.24E-08
1981-10-06,293.947998,1.11E-05
1981-10-07,295.993866,2.05E-08
1981-10-08,297.1054382,0
1981-10-09,297.0466614,2.13E-04
1981-10-10,296.7863464,5.84E-05
1981-10-11,292.1216736,1.99E-04
1981-10-12,291.6888733,8.00E-06
1981-10-13,293.0941162,0
1981-10-14,295.5216064,9.31E-10
1981-10-15,298.266571,2.14E-08
1981-10-16,301.1619568,3.02E-05
1981-10-17,300.4462891,1.24E-04
1981-10-18,291.8019714,5.20E-04
1981-10-19,290.5317688,2.21E-05
1981-10-20,291.5363464,0
1981-10-21,293.0431213,0
1981-10-22,296.7996216,0
1981-10-23,300.6196594,0.003681997
1981-10-24,292.486084,0.004909232
1981-10-25,290.7202454,3.38E-04
1981-10-26,292.4291077,6.56E-05
1981-10-27,294.6750793,0.007850719
1981-10-28,295.4155579,8.54E-04
1981-10-29,298.7338257,1.39E-04
1981-10-30,298.4516296,1.42E-04
1981-10-31,297.3569641,7.66E-04
1981-11-01,300.9351807,4.40E-04
1981-11-02,300.9288025,0
1981-11-03,301.2289124,0
1981-11-04,302.2928162,0
1981-11-05,303.3669739,0
1981-11-06,304.6816101,0
1981-11-07,300.3693848,0
1981-11-08,305.2560425,0.001393611
1981-11-09,298.4723816,1.84E-04
1981-11-10,295.5062561,5.46E-05
1981-11-11,299.4260559,0
1981-11-12,301.8847656,0
1981-11-13,302.1185608,2.73E-05
1981-11-14,301.5346985,0
1981-11-15,301.8456421,0
1981-11-16,304.1282043,0
1981-11-17,304.6798706,3.96E-05
1981-11-18,301.7053223,1.62E-05
1981-11-19,298.2447205,0.00888673
1981-11-20,297.6072388,0.007102769
1981-11-21,298.5117798,0.001879335
1981-11-22,299.6694641,0.006607687
1981-11-23,298.3047791,0.021127693
1981-11-24,295.9732361,0.001443002
1981-11-25,295.6065979,0.003682895
1981-11-26,298.1697693,0.023112152
1981-11-27,297.2435913,7.40E-04
1981-11-28,298.0644531,0.001353251
1981-11-29,299.8712463,0.00820498
1981-11-30,297.6614075,0.001529011
1981-12-01,293.5337219,2.02E-04
1981-12-02,296.6651306,6.41E-06
1981-12-03,296.6576233,1.76E-04
1981-12-04,297.4370422,8.31E-07
1981-12-05,297.8993835,7.28E-06
1981-12-06,297.2871094,0
1981-12-07,299.2132874,3.45E-04
1981-12-08,300.4187012,0.002870764
1981-12-09,292.9826965,0.003942246
1981-12-10,293.5832214,6.37E-05
1981-12-11,295.8384094,4.57E-07
1981-12-12,298.914032,1.86E-09
1981-12-13,301.5040283,4.28E-08
1981-12-14,300.8857727,0
1981-12-15,301.3465881,0
1981-12-16,302.0830383,0
1981-12-17,302.4427795,2.85E-05
1981-12-18,302.2033691,3.83E-04
1981-12-19,304.1297607,1.60E-05
1981-12-20,304.7242737,6.84E-04
1981-12-21,302.0867615,0.004145443
1981-12-22,301.9642639,4.08E-04
1981-12-23,302.3147888,2.60E-05
1981-12-24,304.4595642,1.37E-04
1981-12-25,303.0536194,0.00200565
1981-12-26,303.4158936,5.89E-05
1981-12-27,297.3531799,9.67E-05
1981-12-28,297.7624817,6.29E-05
1981-12-29,300.6034851,3.75E-04
1981-12-30,302.3987427,2.62E-04
1981-12-31,301.2241821,1.81E-04
1982-01-01,303.0060425,0.003245451
1982-01-02,300.5650024,2.32E-04
1982-01-03,298.9336243,4.13E-04
1982-01-04,297.8395386,8.40E-04
1982-01-05,300.1413879,6.89E-04
1982-01-06,301.2158203,1.80E-04
1982-01-07,302.5463562,0
1982-01-08,302.8088989,2.78E-05
1982-01-09,303.0340576,1.64E-04
1982-01-10,302.2185059,4.49E-05
1982-01-11,303.2997131,4.28E-08
1982-01-12,302.5108643,0.001045063
1982-01-13,302.8603821,2.41E-04
1982-01-14,302.9734192,1.46E-04
1982-01-15,303.3963318,5.67E-05
1982-01-16,303.2660828,0.002174783
1982-01-17,299.5904541,0.010838497
1982-01-18,300.1127014,4.73E-04
1982-01-19,301.8424072,1.77E-04
1982-01-20,303.0657043,5.36E-07
1982-01-21,304.8335571,5.84E-06
1982-01-22,300.4573669,0.005500726
1982-01-23,297.9084778,4.07E-04
1982-01-24,299.1209412,3.33E-04
1982-01-25,301.4196472,5.18E-06
1982-01-26,301.6228333,0
1982-01-27,299.8562317,1.73E-06
1982-01-28,299.1187134,1.86E-05
1982-01-29,301.0151672,0
1982-01-30,302.0642395,0
1982-01-31,302.3486023,4.88E-04
1982-02-01,300.707489,8.85E-04
1982-02-02,301.0152893,4.47E-08
1982-02-03,302.2170715,4.28E-08
1982-02-04,302.8815613,0
1982-02-05,304.3013,1.56E-04
1982-02-06,304.1730957,2.86E-04
1982-02-07,301.3430786,5.53E-04
1982-02-08,301.1061707,1.66E-04
1982-02-09,302.8214111,0
1982-02-10,304.6069031,3.19E-05
1982-02-11,299.3974915,0.010206245
1982-02-12,297.7338562,5.33E-04
1982-02-13,299.09198,1.89E-04
1982-02-14,301.2061157,0
1982-02-15,300.7695923,0
1982-02-16,301.6624451,1.75E-05
1982-02-17,301.907196,0.001048047
1982-02-18,298.6562805,0.008061352
1982-02-19,296.8430481,0.015815776
1982-02-20,295.6487732,0
1982-02-21,295.9766541,0
1982-02-22,299.5815735,0
1982-02-23,300.5944214,1.22E-04
1982-02-24,299.9040833,0
1982-02-25,301.0011597,1.44E-04
1982-02-26,300.4972229,8.57E-05
1982-02-27,299.490509,0
1982-02-28,299.5344543,0
1982-03-01,300.1322327,0
1982-03-02,300.7165527,2.01E-06
1982-03-03,301.0896912,6.30E-07
1982-03-04,300.8320618,6.43E-06
1982-03-05,295.1716919,1.13E-04
1982-03-06,295.1909485,8.95E-05
1982-03-07,296.0306091,0
1982-03-08,297.108429,0
1982-03-09,296.8087769,2.69E-05
1982-03-10,296.936615,2.84E-04
1982-03-11,298.5353699,0
1982-03-12,299.0569763,0
1982-03-13,299.5503845,0
1982-03-14,299.3002319,0
1982-03-15,299.532959,4.28E-08
1982-03-16,300.0529175,0
1982-03-17,301.0426331,2.00E-05
1982-03-18,301.5832214,3.44E-05
1982-03-19,300.6902161,1.53E-05
1982-03-20,301.7947693,0
1982-03-21,299.015625,1.19E-04
1982-03-22,297.9935608,4.12E-06
1982-03-23,299.4777527,1.53E-04
1982-03-24,300.0801697,1.04E-06
1982-03-25,301.033844,0
1982-03-26,301.2629089,9.31E-10
1982-03-27,302.2134094,2.14E-08
1982-03-28,303.536377,0
1982-03-29,300.4842834,0
1982-03-30,299.3041687,2.47E-04
1982-03-31,299.7131958,0.002584912
1982-04-01,299.1693726,2.58E-04
1982-04-02,298.1929932,3.40E-04
1982-04-03,296.5422058,2.71E-06
1982-04-04,295.941864,6.34E-05
1982-04-05,296.8139648,2.75E-05
1982-04-06,297.5727539,3.16E-05
1982-04-07,298.5122375,1.98E-04
1982-04-08,300.4355774,0
1982-04-09,300.0523987,1.18E-04
1982-04-10,298.5657654,1.84E-04
1982-04-11,299.4124756,0
1982-04-12,297.3663025,0.002926911
1982-04-13,295.9373169,0.001089837
1982-04-14,295.9842834,8.55E-04
1982-04-15,297.2817688,5.83E-05
1982-04-16,298.8835144,2.26E-04
1982-04-17,297.1851196,0.003127679
1982-04-18,293.1482544,0
1982-04-19,292.2272644,0
1982-04-20,294.0157776,0
1982-04-21,294.9751282,0
1982-04-22,294.1557312,3.83E-05
1982-04-23,292.5508728,3.82E-04
1982-04-24,291.637085,3.31E-04
1982-04-25,292.8489685,5.98E-04
1982-04-26,294.7140808,3.18E-05
1982-04-27,295.7795715,0
1982-04-28,297.6186523,0.00131904
1982-04-29,295.8786621,4.45E-04
1982-04-30,295.1538696,0.008618151
1982-05-01,290.7813721,0.01265179
1982-05-02,290.3970642,0.00469907
1982-05-03,289.9567871,1.41E-04
1982-05-04,290.1512146,5.63E-04
1982-05-05,290.2483215,0
1982-05-06,290.7669067,4.97E-04
1982-05-07,291.125061,2.41E-06
1982-05-08,291.1228027,9.84E-06
1982-05-09,290.2518311,4.28E-08
1982-05-10,291.3681946,0
1982-05-11,292.1781921,0
1982-05-12,293.2238464,0
1982-05-13,293.138092,0
1982-05-14,293.7714233,0
1982-05-15,293.7251587,0
1982-05-16,293.0353088,0
1982-05-17,292.4590759,0
1982-05-18,294.1827087,0
1982-05-19,292.3606873,5.65E-06
1982-05-20,291.6072083,0
1982-05-21,291.4521484,0
1982-05-22,292.8717346,0
1982-05-23,291.4734497,4.92E-07
1982-05-24,290.2523499,0
1982-05-25,291.8148804,1.86E-09
1982-05-26,291.7957458,4.28E-08
1982-05-27,291.1817627,3.78E-05
1982-05-28,289.3097839,1.67E-04
1982-05-29,289.1667786,0
1982-05-30,290.1562195,0
1982-05-31,290.6118469,6.03E-07
1982-06-01,288.84375,1.49E-05
1982-06-02,288.4859924,0
1982-06-03,288.5275574,0
1982-06-04,288.4970398,0
1982-06-05,288.4692688,0
1982-06-06,289.3452148,0
1982-06-07,289.1596069,3.73E-09
1982-06-08,287.2858582,8.57E-08
1982-06-09,286.0669861,0
1982-06-10,287.3424988,0
1982-06-11,287.367157,0
1982-06-12,288.0173035,0
1982-06-13,289.4673767,1.86E-09
1982-06-14,292.6191101,1.80E-04
1982-06-15,290.5666199,0
1982-06-16,287.4109192,0
1982-06-17,288.9802551,0
1982-06-18,290.6395264,1.86E-09
1982-06-19,288.2223816,1.14E-06
1982-06-20,286.5378113,0
1982-06-21,286.6073303,0
1982-06-22,289.5107422,0
1982-06-23,289.4201355,0
1982-06-24,288.3251648,0
1982-06-25,288.7826233,1.86E-09
1982-06-26,289.1472473,4.28E-08
1982-06-27,290.9251404,0
1982-06-28,290.2835999,9.38E-05
1982-06-29,288.6447449,1.86E-09
1982-06-30,288.4345398,1.67E-05
1982-07-01,292.6610413,0
1982-07-02,290.2272034,9.31E-07
1982-07-03,287.4839783,3.23E-05
1982-07-04,285.4354248,6.57E-06
1982-07-05,287.2744751,2.45E-05
1982-07-06,287.7337341,1.49E-04
1982-07-07,288.7814941,1.03E-04
1982-07-08,289.278656,0
1982-07-09,288.1283264,0
1982-07-10,289.54953,1.86E-09
1982-07-11,288.1715393,4.28E-08
1982-07-12,289.2406921,0
1982-07-13,289.3377686,0
1982-07-14,288.2933044,1.21E-06
1982-07-15,287.6158752,1.81E-05
1982-07-16,287.7089233,0
1982-07-17,287.572113,0
1982-07-18,286.901001,0
1982-07-19,289.1302795,0
1982-07-20,289.5053406,4.35E-04
1982-07-21,289.4409485,0
1982-07-22,291.3479919,0
1982-07-23,293.2760315,0
1982-07-24,293.9790039,4.28E-08
1982-07-25,293.3385925,5.05E-04
1982-07-26,293.8051758,3.45E-06
1982-07-27,293.2998352,0
1982-07-28,293.6192627,0
1982-07-29,294.6414795,0
1982-07-30,291.8002014,0
1982-07-31,291.7878113,1.13E-06
1982-08-01,292.8848877,0
1982-08-02,291.8590393,1.95E-06
1982-08-03,289.2729797,1.47E-04
1982-08-04,290.8399048,4.28E-08
1982-08-05,291.6886902,0
1982-08-06,291.922821,7.73E-07
1982-08-07,290.6937256,0.001479009
1982-08-08,290.3343201,3.27E-04
1982-08-09,290.033844,4.28E-08
1982-08-10,292.5367432,1.86E-09
1982-08-11,293.0265198,4.10E-08
1982-08-12,294.0173035,0
1982-08-13,292.181488,7.58E-06
1982-08-14,291.7399902,6.35E-07
1982-08-15,290.7820435,0
1982-08-16,291.7750549,0
1982-08-17,292.9902649,0
1982-08-18,293.6867371,3.92E-05
1982-08-19,294.7710876,0.001173456
1982-08-20,294.072876,0.003546804
1982-08-21,296.1420593,4.28E-08
1982-08-22,290.0311279,0
1982-08-23,288.5832825,0
1982-08-24,289.0500793,0
1982-08-25,290.5929565,1.86E-09
1982-08-26,291.2760925,4.19E-08
1982-08-27,292.1679382,0
1982-08-28,293.9049377,0
1982-08-29,295.7715759,0
1982-08-30,295.5284119,3.47E-06
1982-08-31,295.8089905,0
1982-09-01,296.909729,0
1982-09-02,295.7337646,4.15E-05
1982-09-03,294.2573242,1.86E-09
1982-09-04,293.691803,1.32E-05
1982-09-05,290.6016235,6.82E-06
1982-09-06,290.8528137,5.15E-07
1982-09-07,293.8148499,2.14E-08
1982-09-08,293.0266113,1.03E-06
1982-09-09,293.3037415,0
1982-09-10,294.4846191,2.33E-08
1982-09-11,295.5052795,4.47E-08
1982-09-12,296.1068726,4.28E-08
1982-09-13,296.6490784,0
1982-09-14,296.8363037,0
1982-09-15,298.1611023,0
1982-09-16,298.226532,0
1982-09-17,298.2129822,0
1982-09-18,298.4046631,0
1982-09-19,298.3005676,0
1982-09-20,299.6759949,9.31E-10
1982-09-21,300.9777527,0.001450228
1982-09-22,294.3738708,4.22E-04
1982-09-23,294.2605896,1.42E-05
1982-09-24,294.2515564,1.28E-04
1982-09-25,294.6140442,0
1982-09-26,295.7330627,0
1982-09-27,295.9599304,0
1982-09-28,296.9910583,0
1982-09-29,296.6863708,0
1982-09-30,297.9141235,0
1982-10-01,296.8917236,7.14E-05
1982-10-02,295.8477478,0
1982-10-03,296.7489929,1.86E-09
1982-10-04,297.9085693,4.47E-08
1982-10-05,298.6422424,4.28E-08
1982-10-06,299.3873901,0
1982-10-07,299.9567871,0
1982-10-08,301.9195862,4.19E-08
1982-10-09,297.9850159,0
1982-10-10,292.9060669,0.00250016
1982-10-11,294.7386475,7.78E-04
1982-10-12,292.7187195,0.016699571
1982-10-13,295.9380493,1.63E-04
1982-10-14,298.7679749,0.004651978
1982-10-15,299.7323608,0.005988567
1982-10-16,297.4803772,2.55E-05
1982-10-17,294.8572388,0.007563711
1982-10-18,292.9598389,0.029119324
1982-10-19,295.3611755,0.007729881
1982-10-20,295.3361206,0.00471974
1982-10-21,294.4614563,2.86E-04
1982-10-22,292.2187805,0
1982-10-23,293.10672,0
1982-10-24,295.2476501,1.86E-09
1982-10-25,297.0645752,4.10E-08
1982-10-26,300.2022705,0
1982-10-27,299.3052979,1.86E-09
1982-10-28,294.8763123,1.14E-05
1982-10-29,292.4872131,8.58E-06
1982-10-30,295.5232239,4.28E-08
1982-10-31,299.2758179,1.86E-09
1982-11-01,297.4501953,4.77E-04
1982-11-02,291.0918274,4.66E-05
1982-11-03,294.7970276,8.83E-05
1982-11-04,300.2713623,9.13E-07
1982-11-05,301.0610657,5.79E-04
1982-11-06,301.702179,0.002054702
1982-11-07,298.6790466,4.91E-04
1982-11-08,301.1588745,0
1982-11-09,304.0986328,0
1982-11-10,298.1413269,1.19E-05
1982-11-11,302.1308899,2.95E-04
1982-11-12,301.4251404,0.002376167
1982-11-13,295.5275879,2.04E-04
1982-11-14,296.7218933,6.59E-06
1982-11-15,298.091095,1.50E-06
1982-11-16,297.8843384,0
1982-11-17,298.4292297,0
1982-11-18,301.3165588,0
1982-11-19,305.2545471,0
1982-11-20,306.2185669,9.66E-05
1982-11-21,302.1072693,4.82E-04
1982-11-22,294.9774475,2.84E-04
1982-11-23,292.8323059,0.024184287
1982-11-24,297.5200195,3.32E-04
1982-11-25,299.4755249,5.03E-04
1982-11-26,301.3641052,1.75E-05
1982-11-27,296.3836975,5.29E-05
1982-11-28,296.5810242,2.12E-04
1982-11-29,300.9648132,9.31E-10
1982-11-30,300.8200378,2.08E-05
1982-12-01,300.2483521,2.86E-04
1982-12-02,298.0256653,7.92E-04
1982-12-03,300.3447571,5.69E-05
1982-12-04,298.026062,3.86E-05
1982-12-05,300.9537354,0
1982-12-06,301.637207,8.61E-04
1982-12-07,300.2908325,0.013986122
1982-12-08,298.5594788,0.016112298
1982-12-09,296.5466919,0.006392589
1982-12-10,296.3817749,3.06E-04
1982-12-11,300.429718,3.38E-06
1982-12-12,297.5660095,2.28E-05
